ID,date,Energy_KWH,House,HouseType,Facing,Region,RUs,EVs,HVAC,Isolation,Holiday
8.0,2016-10-01,17.880000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-02,13.25,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-03,23.740000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-04,25.66,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-05,13.53,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-06,20.009999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-07,17.42,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-08,19.94,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-09,22.13,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-10,16.380000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-11,24.57,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-12,21.299999999999997,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-13,18.799999999999997,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-14,18.139999999999997,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-15,20.240000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-16,15.28,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-17,30.89,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-18,17.53,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-19,19.3,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-20,18.15,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-21,15.98,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-22,19.91,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-23,19.63,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-24,24.93,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-25,25.589999999999996,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-26,20.65,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-27,22.07,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-28,16.89,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-10-29,21.490000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-30,19.94,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-10-31,25.89,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-01,38.31,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-02,25.61,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-03,11.95,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-04,8.24,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-05,7.62,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-11-06,12.41,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-11-07,22.75,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-08,15.81,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-09,18.65,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-10,17.869999999999997,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-11,18.43,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-12,20.42,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-11-13,26.03,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-11-14,25.59,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-15,20.630000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-16,18.0,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-17,17.71,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-18,18.68,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-19,15.25,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-11-20,25.67,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-11-21,23.509999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-22,16.9,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-23,16.97,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-24,0.0,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-25,0.0,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-26,0.0,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-11-27,32.46,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-11-28,20.099999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-29,24.85,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-11-30,18.96,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-01,17.29,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-02,21.740000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-03,17.61,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-04,16.150000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-05,21.32,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-06,21.61,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-07,22.089999999999996,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-08,17.11,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-09,21.23,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-10,17.66,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-11,13.5,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-12,24.02,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-13,21.34,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-14,16.189999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-15,13.52,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-16,18.009999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-17,15.61,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-18,13.55,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-19,31.449999999999996,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-20,28.17,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-21,18.439999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-22,27.1,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-23,15.27,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2016-12-24,14.31,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-25,21.869999999999997,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-26,24.189999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-27,14.41,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-28,30.709999999999997,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-29,23.47,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-30,18.4,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2016-12-31,13.26,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-01,12.57,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-02,11.98,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-03,29.08,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-04,18.67,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-05,15.670000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-06,16.93,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-07,13.23,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-08,18.849999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-09,21.509999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-10,13.85,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-11,17.630000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-12,13.91,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-13,14.36,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-14,11.15,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-15,24.59,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-16,13.82,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-17,23.53,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-18,15.36,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-19,15.0,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-20,13.15,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-21,15.76,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-22,18.82,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-23,20.15,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-24,18.34,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-25,14.29,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-26,13.56,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-27,12.02,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-28,18.240000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-29,18.740000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-01-30,26.259999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-01-31,20.830000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-01,12.399999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-02,15.750000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-03,17.2,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-04,12.34,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-02-05,11.530000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-02-06,18.240000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-07,21.270000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-08,13.91,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-09,20.54,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-10,11.11,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-11,9.010000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-02-12,8.91,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-02-13,9.219999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-14,13.98,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-15,34.31,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-16,16.580000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-17,20.04,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-18,5.83,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-02-19,13.77,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-02-20,21.619999999999997,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-02-21,20.5,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-22,11.54,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-23,10.2,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-24,10.36,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-25,11.66,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-02-26,14.16,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-02-27,23.340000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-02-28,16.31,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-01,19.980000000000004,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-02,18.880000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-03,21.25,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-04,12.840000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-03-05,12.940000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-03-06,21.85,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-07,16.9,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-08,14.849999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-09,21.54,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-10,21.72,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-11,11.620000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-03-12,8.18,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-03-13,7.989999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-14,11.629999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-15,23.49,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-16,25.17,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-17,25.71,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-18,9.0,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-03-19,8.440000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-03-20,8.98,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-21,8.81,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-22,8.27,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-23,7.73,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-24,7.48,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-25,10.35,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-03-26,29.11,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-03-27,17.799999999999997,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-28,18.33,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-29,13.899999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-30,16.87,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-03-31,11.89,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-01,15.280000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-02,10.07,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-03,16.28,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-04,18.339999999999996,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-05,14.19,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-06,12.620000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-07,14.61,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-08,15.059999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-09,16.45,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-10,31.6,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-11,14.629999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-12,16.89,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-13,12.96,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-14,17.709999999999997,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-15,15.6,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-16,18.880000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-17,13.739999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-18,17.689999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-19,19.990000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-20,22.700000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-21,12.31,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-22,13.43,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-23,11.97,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-24,19.560000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-25,12.82,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-26,14.030000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-27,14.79,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-28,18.61,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-04-29,15.799999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-04-30,16.63,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-01,14.06,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-02,16.28,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-03,13.65,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-04,9.879999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-05,18.520000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-06,12.32,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-07,15.96,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-08,10.93,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-09,18.520000000000003,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-10,13.469999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-11,14.75,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-12,14.559999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-13,12.94,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-14,9.0,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-15,18.990000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-16,11.46,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-17,15.3,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-18,10.47,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-19,10.32,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-20,7.6,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-21,7.84,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-22,14.29,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-23,17.04,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-24,10.28,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-25,9.780000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-26,10.68,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-27,8.66,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-28,10.14,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-05-29,15.5,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-30,22.580000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-05-31,18.04,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-01,14.559999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-02,11.36,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-03,11.440000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-06-04,13.5,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-06-05,16.689999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-06,15.55,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-07,11.170000000000002,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-08,11.43,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-09,13.84,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-10,9.93,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-06-11,13.22,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-06-12,20.46,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-13,18.65,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-14,10.11,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-15,11.55,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-16,7.98,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-17,15.439999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-06-18,19.02,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-06-19,12.43,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-20,9.32,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-21,9.39,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-22,9.280000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-23,11.23,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-24,16.91,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-06-25,15.67,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-06-26,14.7,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-27,13.509999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-28,13.19,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-29,11.860000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-06-30,10.74,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-01,6.07,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-07-02,5.799999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-07-03,9.85,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-07-04,15.72,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-05,13.64,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-06,11.62,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-07,10.370000000000001,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-08,14.489999999999998,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-07-09,9.48,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-07-10,13.79,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-11,11.23,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-12,11.88,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-13,11.73,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-14,12.379999999999999,8.0,4,South,YVR,0.0,0.0,1.0,1.0,0.0
8.0,2017-07-15,16.28,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
8.0,2017-07-16,12.74,8.0,4,South,YVR,0.0,0.0,1.0,1.0,1.0
